,corpus,model,topic,rater,intrusion,confidence
9545,nytimes,dvae,16,24,0,0
9546,nytimes,dvae,16,35,1,0
9547,nytimes,dvae,16,39,1,0
9548,nytimes,dvae,16,43,1,0
9549,nytimes,dvae,16,60,0,0
9550,nytimes,dvae,16,61,1,1
9551,nytimes,dvae,16,70,1,0
9552,nytimes,dvae,16,72,0,0
9553,nytimes,dvae,16,78,1,1
9554,nytimes,dvae,16,88,1,0
9555,nytimes,dvae,16,90,0,0
9556,nytimes,dvae,16,97,1,1
9557,nytimes,dvae,16,100,1,1
9558,nytimes,dvae,16,102,1,0
9559,nytimes,dvae,16,115,1,1
9560,nytimes,dvae,16,131,1,1
9561,nytimes,dvae,16,133,1,0
9562,nytimes,dvae,16,135,1,0
9563,nytimes,dvae,16,142,1,0
9564,nytimes,dvae,16,144,1,0
9565,nytimes,dvae,16,151,0,0
9566,nytimes,dvae,16,153,1,0
9567,nytimes,dvae,16,154,0,0
9568,nytimes,dvae,16,158,1,0
9569,nytimes,dvae,44,1,1,1
9570,nytimes,dvae,44,5,1,1
9571,nytimes,dvae,44,6,1,1
9572,nytimes,dvae,44,19,1,0
9573,nytimes,dvae,44,21,1,1
9574,nytimes,dvae,44,24,1,1
9575,nytimes,dvae,44,28,1,1
9576,nytimes,dvae,44,30,1,1
9577,nytimes,dvae,44,31,1,0
9578,nytimes,dvae,44,41,1,1
9579,nytimes,dvae,44,44,0,0
9580,nytimes,dvae,44,48,0,1
9581,nytimes,dvae,44,54,0,0
9582,nytimes,dvae,44,58,1,1
9583,nytimes,dvae,44,68,0,0
9584,nytimes,dvae,44,71,1,0
9585,nytimes,dvae,44,72,1,1
9586,nytimes,dvae,44,73,0,0
9587,nytimes,dvae,44,75,0,0
9588,nytimes,dvae,44,76,0,0
9589,nytimes,dvae,44,77,1,1
9590,nytimes,dvae,44,82,1,1
9591,nytimes,dvae,44,86,1,1
9592,nytimes,dvae,44,92,1,1
9593,nytimes,dvae,44,93,1,1
9594,nytimes,dvae,44,97,1,1
9595,nytimes,dvae,44,101,0,0
9596,nytimes,dvae,44,102,1,1
9597,nytimes,dvae,44,107,1,0
9598,nytimes,dvae,44,114,1,0
9599,nytimes,dvae,44,115,1,1
9600,nytimes,dvae,44,119,1,0
9601,nytimes,dvae,44,120,1,1
9602,nytimes,dvae,44,122,1,0
9603,nytimes,dvae,44,127,1,1
9604,nytimes,dvae,44,141,0,0
9605,nytimes,dvae,44,144,0,0
9606,nytimes,dvae,44,147,1,1
9607,nytimes,dvae,44,148,1,0
9608,nytimes,dvae,44,152,1,0
9609,nytimes,dvae,44,153,0,0
9610,nytimes,dvae,44,157,0,0
9611,nytimes,dvae,44,159,1,0
9612,nytimes,dvae,44,160,0,1
9613,nytimes,dvae,22,7,1,1
9614,nytimes,dvae,22,9,1,1
9615,nytimes,dvae,22,10,0,0
9616,nytimes,dvae,22,11,1,1
9617,nytimes,dvae,22,12,1,1
9618,nytimes,dvae,22,16,1,1
9619,nytimes,dvae,22,24,1,1
9620,nytimes,dvae,22,28,0,0
9621,nytimes,dvae,22,29,1,1
9622,nytimes,dvae,22,32,1,1
9623,nytimes,dvae,22,36,1,1
9624,nytimes,dvae,22,39,1,1
9625,nytimes,dvae,22,40,1,1
9626,nytimes,dvae,22,41,1,1
9627,nytimes,dvae,22,43,1,1
9628,nytimes,dvae,22,48,1,1
9629,nytimes,dvae,22,54,1,0
9630,nytimes,dvae,22,56,0,0
9631,nytimes,dvae,22,63,1,1
9632,nytimes,dvae,22,67,1,1
9633,nytimes,dvae,22,68,1,1
9634,nytimes,dvae,22,70,1,1
9635,nytimes,dvae,22,80,1,1
9636,nytimes,dvae,22,82,0,1
9637,nytimes,dvae,22,92,1,1
9638,nytimes,dvae,22,93,0,0
9639,nytimes,dvae,22,94,1,1
9640,nytimes,dvae,22,104,0,0
9641,nytimes,dvae,22,110,0,1
9642,nytimes,dvae,22,111,1,0
9643,nytimes,dvae,22,114,1,1
9644,nytimes,dvae,22,115,1,1
9645,nytimes,dvae,22,120,1,1
9646,nytimes,dvae,22,122,1,1
9647,nytimes,dvae,22,124,1,1
9648,nytimes,dvae,22,125,1,1
9649,nytimes,dvae,22,126,0,1
9650,nytimes,dvae,22,129,1,1
9651,nytimes,dvae,22,131,1,1
9652,nytimes,dvae,22,134,1,1
9653,nytimes,dvae,22,140,1,1
9654,nytimes,dvae,22,143,0,0
9655,nytimes,dvae,22,144,1,1
9656,nytimes,dvae,22,146,1,1
9657,nytimes,dvae,22,149,1,1
9658,nytimes,dvae,22,151,1,1
9659,nytimes,dvae,22,153,1,1
9660,nytimes,dvae,22,155,1,1
9661,nytimes,dvae,22,158,1,0
9662,nytimes,dvae,49,12,1,1
9663,nytimes,dvae,49,13,1,1
9664,nytimes,dvae,49,14,1,1
9665,nytimes,dvae,49,16,1,1
9666,nytimes,dvae,49,23,1,1
9667,nytimes,dvae,49,27,1,1
9668,nytimes,dvae,49,28,1,1
9669,nytimes,dvae,49,40,1,1
9670,nytimes,dvae,49,44,1,1
9671,nytimes,dvae,49,49,1,1
9672,nytimes,dvae,49,52,1,1
9673,nytimes,dvae,49,53,1,1
9674,nytimes,dvae,49,57,1,1
9675,nytimes,dvae,49,62,1,1
9676,nytimes,dvae,49,63,1,1
9677,nytimes,dvae,49,64,1,1
9678,nytimes,dvae,49,67,1,1
9679,nytimes,dvae,49,79,1,1
9680,nytimes,dvae,49,80,1,1
9681,nytimes,dvae,49,81,1,1
9682,nytimes,dvae,49,85,1,1
9683,nytimes,dvae,49,91,1,1
9684,nytimes,dvae,49,95,1,1
9685,nytimes,dvae,49,97,1,1
9686,nytimes,dvae,49,98,0,1
9687,nytimes,dvae,49,104,0,0
9688,nytimes,dvae,49,112,0,1
9689,nytimes,dvae,49,115,1,1
9690,nytimes,dvae,49,116,1,1
9691,nytimes,dvae,49,117,1,1
9692,nytimes,dvae,49,118,0,1
9693,nytimes,dvae,49,119,0,1
9694,nytimes,dvae,49,120,0,1
9695,nytimes,dvae,49,125,1,1
9696,nytimes,dvae,49,132,1,1
9697,nytimes,dvae,49,134,1,1
9698,nytimes,dvae,49,139,1,1
9699,nytimes,dvae,49,145,1,1
9700,nytimes,dvae,49,147,1,1
9701,nytimes,dvae,49,149,1,1
9702,nytimes,dvae,49,150,1,1
9703,nytimes,dvae,49,154,0,1
9704,nytimes,dvae,49,158,1,1
9705,nytimes,dvae,6,2,1,1
9706,nytimes,dvae,6,7,1,1
9707,nytimes,dvae,6,20,1,1
9708,nytimes,dvae,6,23,1,1
9709,nytimes,dvae,6,28,1,1
9710,nytimes,dvae,6,29,1,1
9711,nytimes,dvae,6,31,1,1
9712,nytimes,dvae,6,34,1,1
9713,nytimes,dvae,6,41,1,1
9714,nytimes,dvae,6,42,0,1
9715,nytimes,dvae,6,43,1,1
9716,nytimes,dvae,6,44,1,1
9717,nytimes,dvae,6,46,1,1
9718,nytimes,dvae,6,50,1,1
9719,nytimes,dvae,6,51,1,1
9720,nytimes,dvae,6,56,1,1
9721,nytimes,dvae,6,60,1,1
9722,nytimes,dvae,6,70,1,1
9723,nytimes,dvae,6,85,1,1
9724,nytimes,dvae,6,88,1,1
9725,nytimes,dvae,6,91,1,0
9726,nytimes,dvae,6,105,1,1
9727,nytimes,dvae,6,106,1,1
9728,nytimes,dvae,6,110,1,1
9729,nytimes,dvae,6,122,1,1
9730,nytimes,dvae,6,127,1,1
9731,nytimes,dvae,6,134,1,1
9732,nytimes,dvae,6,139,1,1
9733,nytimes,dvae,6,142,1,1
9734,nytimes,dvae,6,144,1,1
9735,nytimes,dvae,6,145,1,1
9736,nytimes,dvae,6,146,1,1
9737,nytimes,dvae,6,147,1,0
9738,nytimes,dvae,6,151,1,1
9739,nytimes,dvae,6,154,1,1
9740,nytimes,dvae,6,157,1,0
9741,nytimes,dvae,11,2,1,1
9742,nytimes,dvae,11,8,1,1
9743,nytimes,dvae,11,11,1,1
9744,nytimes,dvae,11,16,1,1
9745,nytimes,dvae,11,17,1,0
9746,nytimes,dvae,11,19,1,1
9747,nytimes,dvae,11,22,1,1
9748,nytimes,dvae,11,25,1,1
9749,nytimes,dvae,11,30,0,0
9750,nytimes,dvae,11,31,1,0
9751,nytimes,dvae,11,34,1,1
9752,nytimes,dvae,11,36,1,1
9753,nytimes,dvae,11,41,0,1
9754,nytimes,dvae,11,51,0,1
9755,nytimes,dvae,11,52,1,1
9756,nytimes,dvae,11,57,1,1
9757,nytimes,dvae,11,63,0,1
9758,nytimes,dvae,11,66,1,1
9759,nytimes,dvae,11,67,0,1
9760,nytimes,dvae,11,69,0,1
9761,nytimes,dvae,11,70,0,1
9762,nytimes,dvae,11,72,0,1
9763,nytimes,dvae,11,77,0,1
9764,nytimes,dvae,11,79,1,0
9765,nytimes,dvae,11,83,1,1
9766,nytimes,dvae,11,84,1,1
9767,nytimes,dvae,11,86,1,1
9768,nytimes,dvae,11,88,1,1
9769,nytimes,dvae,11,91,0,1
9770,nytimes,dvae,11,95,1,1
9771,nytimes,dvae,11,96,1,1
9772,nytimes,dvae,11,97,0,1
9773,nytimes,dvae,11,101,1,1
9774,nytimes,dvae,11,106,0,1
9775,nytimes,dvae,11,112,0,1
9776,nytimes,dvae,11,116,0,1
9777,nytimes,dvae,11,117,0,1
9778,nytimes,dvae,11,120,1,1
9779,nytimes,dvae,11,121,1,1
9780,nytimes,dvae,11,122,1,1
9781,nytimes,dvae,11,126,1,1
9782,nytimes,dvae,11,130,1,1
9783,nytimes,dvae,11,131,1,1
9784,nytimes,dvae,11,132,1,1
9785,nytimes,dvae,11,145,1,1
9786,nytimes,dvae,11,150,1,1
9787,nytimes,dvae,11,152,0,1
9788,nytimes,dvae,11,160,1,1
9789,nytimes,dvae,42,1,1,1
9790,nytimes,dvae,42,3,1,0
9791,nytimes,dvae,42,4,1,0
9792,nytimes,dvae,42,6,1,0
9793,nytimes,dvae,42,9,1,1
9794,nytimes,dvae,42,10,1,0
9795,nytimes,dvae,42,13,0,0
9796,nytimes,dvae,42,14,0,0
9797,nytimes,dvae,42,15,1,1
9798,nytimes,dvae,42,21,1,0
9799,nytimes,dvae,42,22,1,0
9800,nytimes,dvae,42,23,1,0
9801,nytimes,dvae,42,28,1,1
9802,nytimes,dvae,42,29,1,1
9803,nytimes,dvae,42,31,0,0
9804,nytimes,dvae,42,32,0,0
9805,nytimes,dvae,42,34,1,1
9806,nytimes,dvae,42,41,1,1
9807,nytimes,dvae,42,45,1,1
9808,nytimes,dvae,42,48,1,1
9809,nytimes,dvae,42,50,0,0
9810,nytimes,dvae,42,53,0,0
9811,nytimes,dvae,42,54,0,0
9812,nytimes,dvae,42,55,0,0
9813,nytimes,dvae,42,59,1,0
9814,nytimes,dvae,42,63,1,0
9815,nytimes,dvae,42,69,1,1
9816,nytimes,dvae,42,71,0,0
9817,nytimes,dvae,42,77,0,1
9818,nytimes,dvae,42,79,0,0
9819,nytimes,dvae,42,86,1,1
9820,nytimes,dvae,42,87,0,0
9821,nytimes,dvae,42,90,0,0
9822,nytimes,dvae,42,91,1,0
9823,nytimes,dvae,42,104,1,0
9824,nytimes,dvae,42,106,0,0
9825,nytimes,dvae,42,110,0,0
9826,nytimes,dvae,42,114,0,0
9827,nytimes,dvae,42,117,0,0
9828,nytimes,dvae,42,119,1,1
9829,nytimes,dvae,42,126,0,0
9830,nytimes,dvae,42,127,0,1
9831,nytimes,dvae,42,128,1,0
9832,nytimes,dvae,42,143,0,0
9833,nytimes,dvae,42,145,1,1
9834,nytimes,dvae,42,147,1,0
9835,nytimes,dvae,42,150,0,0
9836,nytimes,dvae,42,152,0,0
9837,nytimes,dvae,42,153,0,0
9838,nytimes,dvae,42,155,1,1
9839,nytimes,dvae,20,4,0,0
9840,nytimes,dvae,20,8,1,1
9841,nytimes,dvae,20,11,0,0
9842,nytimes,dvae,20,12,0,0
9843,nytimes,dvae,20,15,1,1
9844,nytimes,dvae,20,19,1,0
9845,nytimes,dvae,20,24,1,0
9846,nytimes,dvae,20,25,1,0
9847,nytimes,dvae,20,33,0,0
9848,nytimes,dvae,20,38,1,1
9849,nytimes,dvae,20,40,1,0
9850,nytimes,dvae,20,41,1,0
9851,nytimes,dvae,20,46,0,0
9852,nytimes,dvae,20,51,0,1
9853,nytimes,dvae,20,53,0,0
9854,nytimes,dvae,20,55,0,0
9855,nytimes,dvae,20,68,0,0
9856,nytimes,dvae,20,69,0,0
9857,nytimes,dvae,20,71,0,0
9858,nytimes,dvae,20,76,0,0
9859,nytimes,dvae,20,84,1,0
9860,nytimes,dvae,20,99,0,0
9861,nytimes,dvae,20,100,1,0
9862,nytimes,dvae,20,101,0,0
9863,nytimes,dvae,20,102,1,0
9864,nytimes,dvae,20,103,0,0
9865,nytimes,dvae,20,106,1,1
9866,nytimes,dvae,20,114,1,1
9867,nytimes,dvae,20,119,1,0
9868,nytimes,dvae,20,120,1,1
9869,nytimes,dvae,20,121,1,0
9870,nytimes,dvae,20,126,0,0
9871,nytimes,dvae,20,127,0,0
9872,nytimes,dvae,20,129,0,0
9873,nytimes,dvae,20,132,1,0
9874,nytimes,dvae,20,134,1,1
9875,nytimes,dvae,20,139,1,0
9876,nytimes,dvae,20,141,1,1
9877,nytimes,dvae,20,142,0,0
9878,nytimes,dvae,20,154,0,0
9879,nytimes,dvae,20,155,0,0
9880,nytimes,dvae,20,156,0,0
9881,nytimes,dvae,8,1,0,1
9882,nytimes,dvae,8,3,0,0
9883,nytimes,dvae,8,7,1,0
9884,nytimes,dvae,8,10,0,0
9885,nytimes,dvae,8,16,1,1
9886,nytimes,dvae,8,17,1,0
9887,nytimes,dvae,8,19,1,0
9888,nytimes,dvae,8,20,0,1
9889,nytimes,dvae,8,29,1,0
9890,nytimes,dvae,8,34,0,0
9891,nytimes,dvae,8,35,1,0
9892,nytimes,dvae,8,36,1,0
9893,nytimes,dvae,8,43,1,1
9894,nytimes,dvae,8,45,1,1
9895,nytimes,dvae,8,49,1,0
9896,nytimes,dvae,8,56,1,0
9897,nytimes,dvae,8,57,1,1
9898,nytimes,dvae,8,58,1,1
9899,nytimes,dvae,8,62,1,1
9900,nytimes,dvae,8,66,1,1
9901,nytimes,dvae,8,68,0,0
9902,nytimes,dvae,8,70,1,1
9903,nytimes,dvae,8,73,0,1
9904,nytimes,dvae,8,88,1,0
9905,nytimes,dvae,8,90,1,1
9906,nytimes,dvae,8,93,0,0
9907,nytimes,dvae,8,101,1,0
9908,nytimes,dvae,8,103,1,1
9909,nytimes,dvae,8,116,0,0
9910,nytimes,dvae,8,120,0,1
9911,nytimes,dvae,8,121,1,1
9912,nytimes,dvae,8,122,0,1
9913,nytimes,dvae,8,127,0,1
9914,nytimes,dvae,8,139,1,1
9915,nytimes,dvae,8,143,0,0
9916,nytimes,dvae,8,146,1,1
9917,nytimes,dvae,8,147,1,0
9918,nytimes,dvae,8,149,0,0
9919,nytimes,dvae,8,156,1,1
9920,nytimes,dvae,8,158,1,0
9921,nytimes,dvae,36,1,1,1
9922,nytimes,dvae,36,8,1,1
9923,nytimes,dvae,36,11,1,1
9924,nytimes,dvae,36,20,1,1
9925,nytimes,dvae,36,22,1,1
9926,nytimes,dvae,36,24,0,1
9927,nytimes,dvae,36,30,1,1
9928,nytimes,dvae,36,31,1,1
9929,nytimes,dvae,36,34,1,1
9930,nytimes,dvae,36,37,1,1
9931,nytimes,dvae,36,40,1,1
9932,nytimes,dvae,36,49,1,1
9933,nytimes,dvae,36,54,1,1
9934,nytimes,dvae,36,68,1,1
9935,nytimes,dvae,36,69,1,1
9936,nytimes,dvae,36,70,1,1
9937,nytimes,dvae,36,75,1,1
9938,nytimes,dvae,36,83,1,1
9939,nytimes,dvae,36,89,1,1
9940,nytimes,dvae,36,90,1,1
9941,nytimes,dvae,36,93,1,1
9942,nytimes,dvae,36,96,1,1
9943,nytimes,dvae,36,103,1,1
9944,nytimes,dvae,36,107,0,1
9945,nytimes,dvae,36,110,0,1
9946,nytimes,dvae,36,114,1,1
9947,nytimes,dvae,36,123,0,1
9948,nytimes,dvae,36,124,1,1
9949,nytimes,dvae,36,125,1,1
9950,nytimes,dvae,36,128,1,1
9951,nytimes,dvae,36,129,1,1
9952,nytimes,dvae,36,131,1,1
9953,nytimes,dvae,36,132,0,1
9954,nytimes,dvae,36,137,1,1
9955,nytimes,dvae,36,141,1,1
9956,nytimes,dvae,36,142,1,1
9957,nytimes,dvae,36,143,0,1
9958,nytimes,dvae,36,146,1,1
9959,nytimes,dvae,36,147,1,1
9960,nytimes,dvae,36,149,1,1
9961,nytimes,dvae,36,150,1,1
9962,nytimes,dvae,36,157,1,1
9963,nytimes,dvae,9,0,1,1
9964,nytimes,dvae,9,1,1,1
9965,nytimes,dvae,9,8,1,1
9966,nytimes,dvae,9,17,1,1
9967,nytimes,dvae,9,18,1,1
9968,nytimes,dvae,9,20,1,1
9969,nytimes,dvae,9,22,1,1
9970,nytimes,dvae,9,23,1,1
9971,nytimes,dvae,9,28,1,1
9972,nytimes,dvae,9,29,1,1
9973,nytimes,dvae,9,33,1,1
9974,nytimes,dvae,9,35,1,1
9975,nytimes,dvae,9,38,1,1
9976,nytimes,dvae,9,46,1,1
9977,nytimes,dvae,9,50,1,1
9978,nytimes,dvae,9,51,1,1
9979,nytimes,dvae,9,57,1,1
9980,nytimes,dvae,9,62,1,1
9981,nytimes,dvae,9,63,0,1
9982,nytimes,dvae,9,69,1,1
9983,nytimes,dvae,9,74,1,1
9984,nytimes,dvae,9,75,1,1
9985,nytimes,dvae,9,76,1,1
9986,nytimes,dvae,9,78,1,1
9987,nytimes,dvae,9,79,1,1
9988,nytimes,dvae,9,81,1,1
9989,nytimes,dvae,9,84,1,1
9990,nytimes,dvae,9,86,1,1
9991,nytimes,dvae,9,87,1,1
9992,nytimes,dvae,9,97,1,1
9993,nytimes,dvae,9,106,1,1
9994,nytimes,dvae,9,108,1,1
9995,nytimes,dvae,9,109,1,1
9996,nytimes,dvae,9,111,0,1
9997,nytimes,dvae,9,112,1,1
9998,nytimes,dvae,9,114,1,1
9999,nytimes,dvae,9,118,1,1
10000,nytimes,dvae,9,120,1,1
10001,nytimes,dvae,9,124,1,1
10002,nytimes,dvae,9,128,1,1
10003,nytimes,dvae,9,138,1,1
10004,nytimes,dvae,9,139,1,1
10005,nytimes,dvae,9,144,1,1
10006,nytimes,dvae,9,146,1,1
10007,nytimes,dvae,9,149,1,1
10008,nytimes,dvae,9,151,1,1
10009,nytimes,dvae,9,152,0,1
10010,nytimes,dvae,9,156,1,1
10011,nytimes,dvae,9,159,0,1
10012,nytimes,dvae,19,0,1,1
10013,nytimes,dvae,19,2,1,1
10014,nytimes,dvae,19,5,1,1
10015,nytimes,dvae,19,7,1,1
10016,nytimes,dvae,19,12,1,1
10017,nytimes,dvae,19,18,1,1
10018,nytimes,dvae,19,20,1,1
10019,nytimes,dvae,19,34,1,1
10020,nytimes,dvae,19,36,1,1
10021,nytimes,dvae,19,39,1,1
10022,nytimes,dvae,19,47,1,1
10023,nytimes,dvae,19,49,0,1
10024,nytimes,dvae,19,51,1,1
10025,nytimes,dvae,19,53,1,1
10026,nytimes,dvae,19,61,1,1
10027,nytimes,dvae,19,64,1,1
10028,nytimes,dvae,19,65,1,1
10029,nytimes,dvae,19,74,1,1
10030,nytimes,dvae,19,84,1,1
10031,nytimes,dvae,19,92,1,1
10032,nytimes,dvae,19,96,1,1
10033,nytimes,dvae,19,107,1,1
10034,nytimes,dvae,19,108,1,1
10035,nytimes,dvae,19,109,1,1
10036,nytimes,dvae,19,112,1,1
10037,nytimes,dvae,19,119,1,1
10038,nytimes,dvae,19,120,1,1
10039,nytimes,dvae,19,122,1,1
10040,nytimes,dvae,19,124,1,1
10041,nytimes,dvae,19,128,1,1
10042,nytimes,dvae,19,130,1,1
10043,nytimes,dvae,19,134,1,1
10044,nytimes,dvae,19,136,1,1
10045,nytimes,dvae,19,138,1,1
10046,nytimes,dvae,19,139,1,1
10047,nytimes,dvae,19,140,1,1
10048,nytimes,dvae,19,141,1,1
10049,nytimes,dvae,19,142,1,1
10050,nytimes,dvae,19,144,1,1
10051,nytimes,dvae,19,145,1,1
10052,nytimes,dvae,19,146,1,1
10053,nytimes,dvae,19,147,1,1
10054,nytimes,dvae,19,149,1,1
10055,nytimes,dvae,19,152,0,0
10056,nytimes,dvae,19,154,1,1
10057,nytimes,dvae,19,155,1,1
10058,nytimes,dvae,19,160,1,1
10059,nytimes,dvae,46,6,0,1
10060,nytimes,dvae,46,10,0,0
10061,nytimes,dvae,46,14,0,0
10062,nytimes,dvae,46,20,0,1
10063,nytimes,dvae,46,28,0,0
10064,nytimes,dvae,46,32,0,1
10065,nytimes,dvae,46,37,0,0
10066,nytimes,dvae,46,44,0,1
10067,nytimes,dvae,46,45,0,1
10068,nytimes,dvae,46,47,1,1
10069,nytimes,dvae,46,50,0,0
10070,nytimes,dvae,46,53,0,1
10071,nytimes,dvae,46,54,1,1
10072,nytimes,dvae,46,60,1,0
10073,nytimes,dvae,46,61,1,1
10074,nytimes,dvae,46,62,1,1
10075,nytimes,dvae,46,64,0,1
10076,nytimes,dvae,46,68,1,1
10077,nytimes,dvae,46,70,0,1
10078,nytimes,dvae,46,71,0,1
10079,nytimes,dvae,46,80,0,0
10080,nytimes,dvae,46,81,0,1
10081,nytimes,dvae,46,83,1,1
10082,nytimes,dvae,46,84,0,0
10083,nytimes,dvae,46,93,1,1
10084,nytimes,dvae,46,94,1,1
10085,nytimes,dvae,46,97,0,1
10086,nytimes,dvae,46,99,0,0
10087,nytimes,dvae,46,105,0,1
10088,nytimes,dvae,46,110,0,0
10089,nytimes,dvae,46,119,0,0
10090,nytimes,dvae,46,120,1,1
10091,nytimes,dvae,46,121,1,0
10092,nytimes,dvae,46,122,1,1
10093,nytimes,dvae,46,123,0,1
10094,nytimes,dvae,46,124,1,1
10095,nytimes,dvae,46,125,1,1
10096,nytimes,dvae,46,128,1,1
10097,nytimes,dvae,46,129,1,1
10098,nytimes,dvae,46,135,1,1
10099,nytimes,dvae,46,137,1,1
10100,nytimes,dvae,46,139,1,1
10101,nytimes,dvae,46,143,0,0
10102,nytimes,dvae,46,144,1,1
10103,nytimes,dvae,46,152,1,0
10104,nytimes,dvae,46,156,1,1
10105,nytimes,dvae,46,159,1,0
10106,nytimes,dvae,46,160,1,1
10107,nytimes,etm,46,2,1,1
10108,nytimes,etm,46,3,0,1
10109,nytimes,etm,46,5,1,1
10110,nytimes,etm,46,8,1,1
10111,nytimes,etm,46,12,1,1
10112,nytimes,etm,46,14,1,1
10113,nytimes,etm,46,19,1,1
10114,nytimes,etm,46,21,1,1
10115,nytimes,etm,46,24,1,1
10116,nytimes,etm,46,25,1,1
10117,nytimes,etm,46,27,1,1
10118,nytimes,etm,46,29,1,1
10119,nytimes,etm,46,39,1,1
10120,nytimes,etm,46,47,1,1
10121,nytimes,etm,46,51,1,1
10122,nytimes,etm,46,53,1,1
10123,nytimes,etm,46,66,1,1
10124,nytimes,etm,46,81,1,1
10125,nytimes,etm,46,83,1,1
10126,nytimes,etm,46,88,1,1
10127,nytimes,etm,46,89,1,1
10128,nytimes,etm,46,91,1,1
10129,nytimes,etm,46,92,1,1
10130,nytimes,etm,46,93,1,1
10131,nytimes,etm,46,98,1,1
10132,nytimes,etm,46,99,1,1
10133,nytimes,etm,46,101,0,1
10134,nytimes,etm,46,108,1,1
10135,nytimes,etm,46,109,1,1
10136,nytimes,etm,46,111,1,1
10137,nytimes,etm,46,120,1,1
10138,nytimes,etm,46,121,1,1
10139,nytimes,etm,46,122,1,1
10140,nytimes,etm,46,123,0,1
10141,nytimes,etm,46,126,0,1
10142,nytimes,etm,46,127,1,1
10143,nytimes,etm,46,128,1,1
10144,nytimes,etm,46,130,1,1
10145,nytimes,etm,46,132,1,1
10146,nytimes,etm,46,134,1,1
10147,nytimes,etm,46,137,1,1
10148,nytimes,etm,46,138,1,1
10149,nytimes,etm,46,140,1,1
10150,nytimes,etm,46,141,1,1
10151,nytimes,etm,46,147,1,1
10152,nytimes,etm,46,148,1,1
10153,nytimes,etm,49,4,1,1
10154,nytimes,etm,49,5,0,1
10155,nytimes,etm,49,6,0,1
10156,nytimes,etm,49,10,1,1
10157,nytimes,etm,49,14,1,1
10158,nytimes,etm,49,16,1,1
10159,nytimes,etm,49,22,1,1
10160,nytimes,etm,49,25,1,1
10161,nytimes,etm,49,29,1,1
10162,nytimes,etm,49,32,1,1
10163,nytimes,etm,49,40,0,1
10164,nytimes,etm,49,50,0,1
10165,nytimes,etm,49,56,0,1
10166,nytimes,etm,49,61,0,1
10167,nytimes,etm,49,67,0,1
10168,nytimes,etm,49,72,0,1
10169,nytimes,etm,49,73,0,1
10170,nytimes,etm,49,78,0,1
10171,nytimes,etm,49,80,0,1
10172,nytimes,etm,49,82,0,1
10173,nytimes,etm,49,83,1,1
10174,nytimes,etm,49,84,0,1
10175,nytimes,etm,49,91,0,1
10176,nytimes,etm,49,98,1,1
10177,nytimes,etm,49,105,1,1
10178,nytimes,etm,49,111,1,1
10179,nytimes,etm,49,125,0,1
10180,nytimes,etm,49,132,1,1
10181,nytimes,etm,49,136,0,1
10182,nytimes,etm,49,140,1,1
10183,nytimes,etm,49,148,1,1
10184,nytimes,etm,49,149,0,1
10185,nytimes,etm,49,156,0,1
10186,nytimes,etm,49,157,0,1
10187,nytimes,etm,49,159,0,1
10188,nytimes,etm,0,1,1,1
10189,nytimes,etm,0,2,1,1
10190,nytimes,etm,0,6,1,1
10191,nytimes,etm,0,20,1,1
10192,nytimes,etm,0,26,1,1
10193,nytimes,etm,0,30,1,1
10194,nytimes,etm,0,31,1,1
10195,nytimes,etm,0,32,1,1
10196,nytimes,etm,0,39,1,1
10197,nytimes,etm,0,51,1,1
10198,nytimes,etm,0,59,1,1
10199,nytimes,etm,0,72,1,1
10200,nytimes,etm,0,75,1,1
10201,nytimes,etm,0,86,1,1
10202,nytimes,etm,0,91,1,1
10203,nytimes,etm,0,96,1,1
10204,nytimes,etm,0,100,1,1
10205,nytimes,etm,0,103,1,1
10206,nytimes,etm,0,110,1,1
10207,nytimes,etm,0,111,1,1
10208,nytimes,etm,0,112,0,1
10209,nytimes,etm,0,115,1,1
10210,nytimes,etm,0,121,1,1
10211,nytimes,etm,0,129,1,1
10212,nytimes,etm,0,130,1,1
10213,nytimes,etm,0,131,1,1
10214,nytimes,etm,0,133,1,1
10215,nytimes,etm,0,141,1,1
10216,nytimes,etm,0,145,1,1
10217,nytimes,etm,0,148,1,1
10218,nytimes,etm,0,157,1,1
10219,nytimes,etm,0,158,1,1
10220,nytimes,etm,2,0,1,1
10221,nytimes,etm,2,4,1,1
10222,nytimes,etm,2,10,1,1
10223,nytimes,etm,2,17,1,1
10224,nytimes,etm,2,18,1,1
10225,nytimes,etm,2,20,0,1
10226,nytimes,etm,2,21,1,1
10227,nytimes,etm,2,22,1,1
10228,nytimes,etm,2,27,1,1
10229,nytimes,etm,2,29,0,1
10230,nytimes,etm,2,32,1,1
10231,nytimes,etm,2,34,0,1
10232,nytimes,etm,2,45,1,1
10233,nytimes,etm,2,49,1,1
10234,nytimes,etm,2,52,1,1
10235,nytimes,etm,2,59,1,1
10236,nytimes,etm,2,62,0,1
10237,nytimes,etm,2,68,0,1
10238,nytimes,etm,2,71,1,1
10239,nytimes,etm,2,74,1,1
10240,nytimes,etm,2,80,1,1
10241,nytimes,etm,2,90,1,1
10242,nytimes,etm,2,99,1,1
10243,nytimes,etm,2,101,0,1
10244,nytimes,etm,2,105,1,1
10245,nytimes,etm,2,114,1,1
10246,nytimes,etm,2,120,1,1
10247,nytimes,etm,2,121,1,1
10248,nytimes,etm,2,129,0,1
10249,nytimes,etm,2,130,0,1
10250,nytimes,etm,2,138,0,1
